_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
4798,1980616,17012424,45,M,B,2017-01-21T00:10:00,"5200 Block Centre AV Pittsburgh, PA 15232",3802(a)(1) DUI - General Impairment,"Bigelow BL & Herron AV Pittsburgh, PA 15219",Strip District,2,203,7,6,-79.96593987,40.45576815
4799,1980617,17012441,34,M,B,2017-01-21T00:08:00,"1700 Block West Liberty AV Pittsburgh, PA 15226",3309 Driving on Roadways Laned for Traffic. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment,"1700 Block West Liberty AV Pittsburgh, PA 15226",Beechview,6,1920,4,4,-80.01781598,40.40758002
309,1974773,16151705,46,M,W,2016-08-14T02:55:00,"45th ST & Davison ST Pittsburgh, PA 15201",3802(a)(1) DUI - General Impairment,"45th ST & Davison ST Pittsburgh, PA 15201",Central Lawrenceville,2,902,7,2,-79.95714317,40.47060476
2868,1978176,16212137,30,M,W,2016-11-10T18:06:00,"2400 Block Beechwood BL Pittsburgh, PA 15217",5505 Public Drunkenness / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s) / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"2400 Block Beechwood BL Pittsburgh, PA 15217",Squirrel Hill South,4,1408,5,3,-79.91542816,40.43244901
3703,1979274,16229306,36,F,B,2016-12-08T20:04:00,"1600 Block Bedford AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 4304(a)(1) Endangering Welfare of Children. / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1600 Block Bedford AV Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98729974,40.44450325
4800,1980618,17012784,33,M,O,2017-01-21T13:45:00,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00675198,40.44084198
4350,1980088,17002166,29,F,B,2017-01-04T15:41:00,"1400 Block 5th AV Pittsburgh, PA 15219",3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,"1400 Block 5th AV Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.98631004,40.43836994
310,1974774,16151710,24,M,B,2016-08-14T02:15:00,"1000 Block Western AV Pittsburgh, PA 15233",3925 Receiving Stolen Property. / 3928 Unauthorized Use of Automobile and Other Vehicles. / 1501 Drivers Required to be Licensed. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1000 Block Western AV NEW KENSINGTON, PA 15068",Outside County,OSC,6699,,,-79.73003325,40.58621354
1523,1976395,16177538,10,M,W,2016-10-05T11:21:00,"600 Block 1ST AV PITTSBURGH, PA 15219",912 Possession of Weapon on School Property.,"ALGER ST PITTSBURGH, PA 15207",Greenfield,4,1516,5,3,-79.93886698,40.42712778
1524,1976396,16180136,16,M,B,2016-10-03T13:14:00,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"1100 Block N MURTLAND ST PITTSBURGH, PA 15208",Homewood West,5,1207,9,2,-79.90014173,40.46041084
2092,1977124,16195043,33,F,B,2016-10-15T14:30:00,"Liberty AV Pittsburgh, PA 15222",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00675198,40.44084198
2093,1977125,16195043,30,F,B,2016-10-15T14:30:00,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",903 Criminal Conspiracy. / 5902(b)(6) Transporting for the purpose of engaging in prostitution,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00675198,40.44084198
2094,1977126,16195045,54,M,W,2016-10-15T15:45:00,"1300 Block Colescott ST Pittsburgh, PA 15205",2701 Simple Assault.,"1300 Block Colescott ST Pittsburgh, PA 15205",Westwood,6,2811,2,5,-80.04878747,40.434924
3621,1979182,16229987,29,M,W,2016-12-19T17:06:00,Zone 3,1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,Zone 3,,3,,,,,
3046,1978397,16215328,19,M,B,2016-11-15T15:28:00,"Marshall AV & Brighton RD Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Marshall AV & Brighton RD Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.02501306,40.46688713
313,1975069,16159518,18,M,B,2016-08-25T09:10:00,"100 Block Grasmere ST Pittsburgh, PA 15205",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"100 Block Grasmere ST Pittsburgh, PA 15205",Oakwood,6,2812,2,5,-80.06551194,40.42795905
4801,1980619,17012807,28,F,B,2017-01-21T14:55:00,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"N Homewood AV & Frankstown AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89629786,40.45739668
4802,1980620,17012813,47,F,B,2017-01-21T15:11:00,"Brushton AV & Bennett ST Pittsburgh, PA 15221",5902(a)(1) Prostitution  / 13(a)(16) Possession of Controlled Substance / 5902(a)(2) Prostitution - Loitering for purpose of,"Brushton AV & Bennett ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88845816,40.45459781
1526,1976398,16184071,17,F,B,2016-10-04T11:22:00,"600 Block 1ST AV PITTSBURGH, PA 15219",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3503(b)(1)(i) Actual Communication,"900 Block BRUSHTON AV PITTSBURGH, PA 15208",Homewood North,5,1302,9,2,-79.88801848,40.45552397
2874,1978198,16213742,26,M,B,2016-11-20T02:21:00,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","300 Block Blvd Of The Allies Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00185334,40.43809116
2880,1978204,16215626,27,M,B,2016-11-16T02:00:00,"500 Block Avery ST Pittsburgh, PA 15212",9501 Bench Warrant,"500 Block Avery ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.0002879,40.45308782
3477,1978992,16226703,35,M,W,2016-12-04T16:30:00,"Boyd ST & Watson ST Pittsburgh, PA 15219",3934 Theft from Vehicle,"Boyd ST & Watson ST Pittsburgh, PA 15219",Bluff,2,103,6,6,-79.99329626,40.43829425
1116,1975880,16167716,31,M,B,2016-09-06T02:14:00,"Norwood AV & Mayfield AV Pittsburgh, PA 15214",13(a)(31) Marijuana: Possession Small Amount,"Norwood AV & Mayfield AV Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01349236,40.47340478
3576,1979114,16228845,28,M,W,2016-12-08T02:54:00,"900 Block W North AV Pittsburgh, PA 15233",3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"900 Block W North AV Pittsburgh, PA 15233",Central North Side,1,2206,1,1,-80.0174431,40.45356671
3624,1979185,16230045,51,F,B,2016-12-10T00:18:00,"8100 Block Frankstown AV Pittsburgh, PA 15221",9501 Bench Warrant,"8100 Block Frankstown AV Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.88335605,40.45523686
3627,1979188,16230130,24,M,W,2016-12-10T02:59:00,"1000 Block Penn AV Pittsburgh, PA 15222",2701 Simple Assault.,"1000 Block Penn AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99553172,40.44441983
1534,1976406,16180554,21,M,W,2016-09-27T11:45:00,"1700 Block E Carson ST Pittsburgh, PA 15203",3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
314,1975178,16160569,32,M,B,2016-08-26T16:56:00,"Hemlock ST & Federal ST N Pittsburgh, PA 15212",4910 Tampering with or Fabricating Physical Evidence. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3301 Driving on Right Side of Roadway. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Hemlock ST & Federal ST Pittsburgh, PA 15212",Central Northside,1,2206,1,1,-80.0072265,40.45727922
709,1974544,16143563,52,F,B,2016-08-02T21:45:00,"1100 Block 2nd AV Pittsburgh, PA 15282",2702 Aggravated Assault. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"1100 Block 2nd AV Pittsburgh, PA 15282",Golden Triangle/Civic Arena,2,201,6,3,-79.99278589,40.43498814
2095,1977127,16196747,24,M,W,2016-10-27T03:40:00,"900 Block 2ND AV Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1600 Block Norwalk ST Pittsburgh, PA 15205",Crafton Heights,6,2815,2,5,-80.05390797,40.44070638
4803,1980621,17012818,28,M,W,2017-01-21T15:28:00,"1100 Block Chartiers AV Pittsburgh, PA 15220","4703 Operation of Vehicle without Official Certif. of Inspection / 7122 Altered, Forged or Counterfeit Documents and Plates","1100 Block Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.0415121,40.44525269
2097,1977129,16196194,37,M,W,2016-10-17T14:00:00,"600 Block 1st AV Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition.,"2200 Block Vodeli ST Pittsburgh, PA 15216",Beechview,6,1920,4,5,-80.02829459,40.40379229
3197,1978607,16223359,13,F,B,2016-11-29T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5501 Riot. / 5502 Failure of Disorderly Persons to Disperse  / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
3629,1979190,16230149,28,M,O,2016-12-15T04:00:00,"600 Block 1st AV Pittsburgh, PA 15219",3503(b)(1)(i) Actual Communication,"400 Block Smithfield ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99946609,40.43872176
315,1975537,16166002,36,M,B,2016-09-03T09:15:00,"10 Block Strauss ST Pittsburgh, PA 15214",2701 Simple Assault.,"10 Block Strauss ST Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.0196836,40.46402412
3058,1978421,16218534,32,M,B,2016-11-20T18:04:00,"1000 Block Brushton AV Pittsburgh, PA 15221",9501 Bench Warrant,"1000 Block Brushton AV Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88766414,40.45654294
316,1975127,16158587,22,M,W,2016-08-24T00:25:00,"900 Block Liberty AV Pittsburgh, PA 15222","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","900 Block Liberty AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99793652,40.44288811
1935,1976917,16155252,,M,B,2016-08-19T08:31:00,"2800 Block E Carson ST Pittsburgh, PA 15203",5503 Disorderly Conduct. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"2800 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96520372,40.4261867
4142,1979839,16242325,31,M,B,2016-12-31T10:38:00,"800 Block Peralta ST Pittsburgh, PA 15212",9501 Bench Warrant,"800 Block Peralta ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.9972198,40.4553973
2099,1977131,16196804,24,M,W,2016-10-27T03:40:00,"900 Block 2ND AV Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 3934 Theft from Vehicle,"1200 Block Clairhaven ST Pittsburgh, PA 15205",Crafton Heights,6,2815,2,5,-80.05244922,40.43975468
4804,1980622,17012828,22,F,B,2017-01-21T15:43:00,"200 Block Charles ST Pittsburgh, PA 15210",2702 Aggravated Assault. / 2706 Terroristic Threats.,"200 Block Charles ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99074239,40.41645511
3706,1979277,15204846,22,M,W,2015-11-04T19:45:00,"600 Block 1st AV Pittsburgh, PA 15219",6310.1 Selling Liquor to Minors / 601.04 (c) (1) Residential 0700-2200  >65dB(A) 2200-0700 >60dB(A),"3800 Block Bates ST Pittsburgh, PA 15213",Central Oakland,4,406,3,3,-79.95334729,40.43860129
4805,1980623,17012834,18,M,B,2017-01-24T12:50:00,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault. / 2902 Unlawful Restraint.,"70 Block Edenvale ST Pittsburgh, PA 15212",Fineview,1,2509,1,1,-80.00325144,40.46247702
317,1975386,16132220,35,M,W,2016-07-16T17:11:00,"600 Block First AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Elba ST & Junilla ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97072972,40.44627028
318,1975447,16143777,23,F,H,2016-08-03T00:55:00,"S 20th ST & E Carson ST Pittsburgh, PA 15203",5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 2709 Harassment (Non-Specific) / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,"S 20th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97763595,40.42858782
2656,1977902,16207704,36,F,B,2016-11-03T19:17:00,"Tripoli ST & Madison AV Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 4914 False Identification to Law Enforcement Authorities / 5902(a)(2) Prostitution - Loitering for purpose of,"Tripoli ST & Madison AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99762497,40.4565794
2881,1978205,16215659,31,F,U,2016-11-17T03:00:00,"Maplewood AV Pittsburgh, PA 15205","2705 Recklessy Endangering Another Person. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","300 Block Fernhill AV Pittsburgh, PA 15226",Brookline,6,1917,4,4,-80.01797842,40.40089024
319,1975449,16149692,,M,B,2016-08-11T11:40:00,"3700 Block Brighton RD Pittsburgh, PA 15212",4914 False Identification to Law Enforcement Authorities,"3700 Block Brighton RD Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.03519475,40.48324656
320,1975510,16163492,28,M,B,2016-08-30T20:39:00,"100 Block Hawthorne CT Pittsburgh, PA 15206",3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4800 Block Stanton AV Pittsburgh, PA 15206",Homewood North,5,1301,9,2,-79.93470094,40.48033948
1946,1976928,16193503,31,F,W,2016-10-13T10:39:00,"1100 Block Hodgkiss ST Pittsburgh, PA 15212",9501 Bench Warrant,"1100 Block Hodgkiss ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.02520885,40.46784979
2103,1977135,16203375,17,M,B,2016-10-28T14:30:00,"900 Block BRUSHTON AV PITTSBURGH, PA 15208",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 5503 Disorderly Conduct.,"900 Block BRUSHTON AV PITTSBURGH, PA 15208",Homewood North,5,1302,9,2,-79.88801848,40.45552397
2477,1977626,16205771,53,M,B,2016-11-08T11:51:00,"600 Block 1st AV Pittsburgh, PA 15219",3304 Criminal Mischief. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"3000 Block Wadlow ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.02928181,40.47198755
3813,1979416,16234931,21,F,W,2016-12-18T01:30:00,"1500 Block E Carson ST Pittsburgh, PA 15203",2701 Simple Assault. / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 3503 Criminal Trespass,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
1602,1976487,16183793,41,F,B,2016-09-29T01:05:00,"400 Block N Beatty ST Pittsburgh, PA 15224",4304(a)(1) Endangering Welfare of Children.,"5200 Block Penn AV Pittsburgh, PA 15224",Garfield,5,1017,7,2,-79.93979213,40.46422266
321,1974757,16144714,38,M,B,2016-08-10T13:40:00,"1200 Block Faulkner ST Pittsburgh, PA 15204","2705 Recklessy Endangering Another Person. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older","1100 Block Sutherland ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06171844,40.45436519
2107,1977139,16175058,51,M,B,2016-10-31T09:30:00,"600 Block 1st AV Pittsburgh, PA 15219",3112 Traffic-Control Signals. / 3306 Limitations on Driving on Left Side of Roadway. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Steuben ST & Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03806683,40.44119686
2108,1977140,16184069,46,M,B,2016-11-02T11:47:00,"900 Block 2nd AV Pittsburgh, PA 15219",2901 Kidnapping. / 2902 Unlawful Restraint. / 3502 Burglary. / 3701 Robbery.,"4800 Block Hatfield ST Pittsburgh, PA 15201",Central Lawrenceville,2,901,7,2,-79.95874063,40.47663008
2109,1977141,16185342,28,M,B,2016-11-02T00:33:00,"600 Block 1st AV Pittsburgh, PA 15219",3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"1000 Block Allegheny River BL Pittsburgh, PA 15147",Lincoln-Lemington-Belmar,5,1201,,,-79.84263446,40.5078636
2110,1977142,16190777,18,F,W,2016-10-30T03:40:00,"4800 Block Butler ST Pittsburgh, PA 15201",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"4800 Block Butler ST Pittsburgh, PA 15201",Central Lawrenceville,2,901,7,2,-79.95756635,40.47588907
3508,1979037,16224565,55,M,B,2016-12-01T10:00:00,"2000 Block Centre AV Pittsburgh, PA 15219",2701 Simple Assault.,"2100 Block Rose ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97667787,40.4439198
3711,1979282,16207814,31,M,W,2016-12-31T23:08:00,"3900 Block Cabinet WY Pittsburgh, PA 15224",3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property.,"1600 Block Jancey ST Pittsburgh, PA 15206",Morningside,5,1014,7,2,-79.92847499,40.48253196
323,1974947,16062618,19,M,B,2016-09-03T14:30:00,"700 Block Industry ST Pittsburgh, PA 15210",2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"800 Block Penn AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99909277,40.44329071
327,1975295,16160397,30,M,W,2016-08-26T12:18:00,"1300 Block Goettmann ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1300 Block Goettmann ST Pittsburgh, PA 15212",Troy Hill-Herrs Island,1,2406,1,1,-79.98978229,40.45814546
1537,1976409,16180601,25,F,B,2016-09-24T02:02:00,"1600 Block Smallman ST Pittsburgh, PA 15222","2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 5507(a) Obstructing highway, railroad or public passage","1600 Block Smallman ST Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.98764669,40.44956619
2112,1977144,16197940,36,F,W,2016-10-20T00:16:00,"1300 Block Preston ST Pittsburgh, PA 15205",2701 Simple Assault.,"1300 Block Preston ST Pittsburgh, PA 15205",Westwood,6,2811,2,5,-80.05251525,40.43558081
486,1974957,16152008,30,F,B,2016-08-14T16:30:00,"1400 Block Washington BL Pittsburgh, PA 15206",2702 Aggravated Assault.,"7000 Block Kelly ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.90178472,40.45654981
2114,1977146,16193910,28,M,B,2016-10-16T18:04:00,"3400 Block Ligonier ST Pittsburgh, PA 15201",903 Criminal Conspiracy. / 2702 Aggravated Assault.,"3400 Block Ligonier ST Pittsburgh, PA 15201",Lower Lawrenceville,2,603,7,2,-79.96643069,40.46210743
2117,1977149,16192381,22,M,W,2016-10-11T15:15:00,"2100 Block Noblestown RD Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"2100 Block Noblestown RD Pittsburgh, PA 15220",Westwood,6,2811,2,5,-80.05354382,40.43145244
330,1974458,16142558,45,M,B,2016-08-01T10:06:00,"2600 Block Forbes AV Pittsburgh, PA 15213",3503(a) Criminal Trespass / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,"2600 Block Forbes AV Pittsburgh, PA 15213",South Oakland,4,409,6,3,-79.96763565,40.43566958
1119,1975884,16173937,33,F,B,2016-09-14T14:30:00,"1400 Block Rockland AV Pittsburgh, PA 15216",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1400 Block Rockland AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02045195,40.41295334
